endpoint_row,sample,foot,runtime_episode_id,physical_episode_id,normal_score,early_score,actionable_score,active_score,foot_score,proposal_score,persistence_count,valid_mask,prefall_mask,loaded_mask,touchdown_mask,transition_case,unique_g0_owner,data_quality_valid,run_id,fold,speed_mps,post_fall,invalid,wrong_case,owner_mismatch,latency_ms,attribution
69,889,1,6,6,9.249991688619259e-31,0.0003581452250551482,0.9996273653936684,1.4489381276404254e-05,0.9590577853769874,0.9710071138717337,2,True,True,True,False,,False,True,positive_0p10_right_early_loading_v2_M1,2,0.1,False,False,False,True,-36,VALID_EVENT_OUTPUT
90,1099,0,3,3,8.229174919258325e-51,0.00010822583431421445,0.9998569462121546,3.4827953531141006e-05,0.9925961025499608,0.9923014708744067,2,True,True,True,False,,True,True,positive_0p10_right_early_loading_v2_M1,2,0.1,False,False,False,False,,NORMAL_CONTACT_FP
151,1709,1,81,78,4.12732602249712e-95,1.887411314964048e-88,0.8521881622344186,0.14781183776558132,0.9994594113158866,0.9006548931716963,2,True,True,True,False,,True,True,positive_0p10_right_early_loading_v2_M1,2,0.1,False,False,False,False,4,VALID_EVENT_OUTPUT
166,1859,0,13,13,1.475696009356704e-45,1.3112416630987852e-102,0.9999933903609434,6.6096390565596715e-06,0.8527493283844311,0.9999999846188017,2,True,True,True,False,,True,True,positive_0p10_right_early_loading_v2_M1,2,0.1,True,False,False,False,,POST_FALL_ADVISORY
12,319,1,1,1,8.98110752514435e-08,0.004037863240069341,0.9955059334599302,0.00045611348892514626,0.7291554945382563,0.918680188023874,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v0_M1,0,0.1,False,False,False,False,-83,VALID_EVENT_OUTPUT
69,889,1,4,4,6.125670032861616e-14,0.0390143736446627,0.9567335544213751,0.004252071933900886,0.7619739808027862,0.6754938040615972,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v0_M1,0,0.1,False,False,False,False,,TOO_EARLY
138,1579,1,9,6,4.3156557658526244e-19,0.0017268174560851745,0.979344993454349,0.01892818908956575,0.8622066593669884,0.7084238698266394,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v0_M1,0,0.1,False,False,False,False,,NORMAL_CONTACT_FP
194,2139,1,12,8,3.1513665447373886e-30,0.017718575164205722,0.9820482601604757,0.0002331646753185707,0.9720471091248545,0.9627299659497263,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v0_M1,0,0.1,False,False,False,False,,NORMAL_CONTACT_FP
199,2189,1,13,9,8.995970232535572e-27,1.3674940895200711e-06,0.9507685368397151,0.049230095666195614,0.7818013139295842,0.926229591531763,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v0_M1,0,0.1,False,False,False,False,,NORMAL_CONTACT_FP
247,2669,1,19,15,6.489448925710875e-09,0.1618766063673497,0.8377860566276946,0.0003373305155068671,0.8582130986559711,0.7036015599611284,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v0_M1,0,0.1,False,False,False,False,-81,VALID_EVENT_OUTPUT
259,2789,1,25,15,1.4386770658247267e-26,6.094423284294129e-12,0.6892477361014724,0.31075226389243327,0.7086821552986448,0.5959783166068374,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v0_M1,0,0.1,False,False,False,False,39,VALID_EVENT_OUTPUT
58,779,1,10,5,3.2294831226839316e-16,8.127491740615482e-07,0.7229418067031792,0.27705738054764634,0.9634999213425864,0.5994524824251575,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v1_M1,1,0.1,False,False,False,False,-14,VALID_EVENT_OUTPUT
105,1249,1,12,6,2.206392536831756e-19,0.00012226543918498483,0.9998762781101846,1.4564506303381235e-06,0.8766549659520514,0.9270572602071225,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v1_M1,1,0.1,False,False,False,False,,NORMAL_CONTACT_FP
115,1349,1,14,6,2.3822596884917403e-20,8.962767521197596e-15,0.9999563142414567,4.368575853436481e-05,0.7482951655388883,0.7885775010070255,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v1_M1,1,0.1,False,False,False,False,,NORMAL_CONTACT_FP
120,1399,1,15,7,7.159290364661308e-16,6.609853105125172e-20,0.9995309489966623,0.0004690510033370788,0.8922448574770596,0.9896888134754792,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v1_M1,1,0.1,False,False,False,False,,NORMAL_CONTACT_FP
170,1899,1,21,12,5.483341644311105e-16,0.19462055680177107,0.8053146649672311,6.477823099720846e-05,0.9482279078828912,0.9096219982665732,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v1_M1,1,0.1,False,False,False,False,-63,VALID_EVENT_OUTPUT
176,1959,1,22,12,8.131621399772843e-26,2.5228502210889674e-06,0.8621552734491572,0.1378422037006218,0.9794634575147879,0.7942211921043019,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v1_M1,1,0.1,False,False,False,False,-3,VALID_EVENT_OUTPUT
229,2489,1,24,14,8.377223172245677e-18,0.05012622450036766,0.9487448051433343,0.001128970356298012,0.977234654000646,0.9227102138425466,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v1_M1,1,0.1,False,False,False,False,,NORMAL_CONTACT_FP
239,2589,1,25,15,2.1469554140985235e-21,4.687440587228642e-15,0.9998878428097926,0.00011215719020269168,0.8896649957050528,0.9900227303992426,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v1_M1,1,0.1,False,False,False,False,,NORMAL_CONTACT_FP
39,589,1,1,1,1.7587971712040027e-07,7.49915212674194e-08,0.9926367301332469,0.007363018995514683,0.6053480184523916,0.557310005141543,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v2_M1,2,0.1,False,False,False,False,,NORMAL_CONTACT_FP
142,1619,1,4,4,2.342462062417805e-13,0.01636405761286279,0.98294973831837,0.0006862040685331092,0.9081948016035077,0.8745237017017425,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v2_M1,2,0.1,False,False,False,False,,NORMAL_CONTACT_FP
154,1739,1,5,4,3.9200849407946667e-17,6.57648634709523e-09,0.9747632532648076,0.025236740158705945,0.9613124007598649,0.9606345710457387,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v2_M1,2,0.1,False,False,False,False,,NORMAL_CONTACT_FP
206,2259,1,7,6,2.851918666486247e-10,0.12828709655755802,0.867240789837765,0.004472113319485187,0.9564977432633699,0.8700034188945331,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v2_M1,2,0.1,False,False,False,False,-71,VALID_EVENT_OUTPUT
262,2819,1,12,11,9.868513759914952e-17,0.11604013102255709,0.8832134140106747,0.0007464549667682885,0.9713700645173645,0.9077040193205064,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v2_M1,2,0.1,False,False,False,False,,NORMAL_CONTACT_FP
273,2929,1,13,12,9.292921434075173e-17,1.0160401224919608e-10,0.9728089095864398,0.02719109031195604,0.9172527889210419,0.9235177537633569,2,True,True,True,False,,True,True,positive_0p10_right_mid_loading_early_stance_v2_M1,2,0.1,False,False,False,False,,NORMAL_CONTACT_FP
24,439,1,1,1,4.164138525259812e-08,0.0161821131420605,0.9838114113015728,6.433914981275289e-06,0.8103236731897472,0.990838897962264,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_v0_M1,0,0.1,False,False,False,False,-68,VALID_EVENT_OUTPUT
83,1029,1,3,3,1.1889799822840294e-05,2.2038811702489028e-05,0.9999660690187822,2.3696925890068308e-09,0.6177857504937576,0.9844047617742929,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_v0_M1,0,0.1,False,False,False,False,,NORMAL_CONTACT_FP
145,1649,1,4,4,3.3555659655571043e-10,2.216505369818497e-08,0.9999999557537587,2.174563095408831e-08,0.705496692457105,0.9990346246671029,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_v0_M1,0,0.1,False,False,False,False,,NORMAL_CONTACT_FP
200,2199,1,7,7,9.639883120990473e-06,0.011295721910154167,0.9886491523416883,4.548586503659518e-05,0.7293447865596173,0.8787364033093122,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_v0_M1,0,0.1,False,False,False,False,,NORMAL_CONTACT_FP
265,2849,1,8,8,2.275443882056526e-10,3.001138069967535e-10,0.9999917240402276,8.275432114232943e-06,0.9689813457811102,0.9987940868258648,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_v0_M1,0,0.1,False,False,False,False,,NORMAL_CONTACT_FP
40,599,1,1,1,1.3035301580778939e-07,5.039050401811425e-07,0.9997340531452541,0.0002653125966898939,0.9542178007010156,0.9989263348888416,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_v2_M1,2,0.1,False,False,False,False,,NORMAL_CONTACT_FP
102,1219,1,3,3,1.1170473373443536e-16,3.691079848231127e-10,0.9884076813894258,0.011592318241466061,0.9590074771019086,0.8680667637906451,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_v2_M1,2,0.1,False,False,False,False,,NORMAL_CONTACT_FP
157,1769,1,5,5,3.6037326274763333e-07,0.00026495433794867867,0.9989510596282625,0.0007836256605260627,0.8147768838281737,0.9870320327545014,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_v2_M1,2,0.1,False,False,False,False,,NORMAL_CONTACT_FP
221,2409,1,7,7,1.3479198902694139e-08,2.1797617275208503e-08,0.9984884572295647,0.0015115074936190502,0.8382428126205306,0.9863050068978675,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_v2_M1,2,0.1,False,False,False,False,-55,VALID_EVENT_OUTPUT
275,2949,1,9,9,0.023308230994822588,0.08542516613579072,0.8911432876509785,0.00012331521840815022,0.7055151215872479,0.7301327835219321,2,True,True,True,False,,True,True,positive_0p10_right_mid_late_stance_v2_M1,2,0.1,False,False,False,False,,NORMAL_CONTACT_FP
38,579,0,6,6,3.964560503783031e-11,0.11347947853699712,0.8630981136084728,0.023422407814884576,0.7906844306903938,0.7854783833640347,2,True,True,True,False,,True,True,positive_0p15_left_early_loading_v0_M1,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
86,1059,0,34,29,3.819836905607178e-23,1.701641976222037e-06,0.9957033320419431,0.00429496631608067,0.9809415782614227,0.7391029691711869,2,True,True,True,False,,True,True,positive_0p15_left_early_loading_v0_M1,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
214,2339,0,120,113,1.9324843386711424e-157,1.7664750015921043e-64,0.9999999999962439,3.756060933210588e-12,0.9999999997306463,1.0,2,True,True,True,False,,True,True,positive_0p15_left_early_loading_v0_M1,0,0.15,True,False,False,False,,POST_FALL_ADVISORY
63,829,0,19,17,1.7459879118619224e-12,7.298489350706428e-05,0.9999270099288688,5.17587807381839e-09,0.9992103113195892,0.9917969331544597,2,True,True,True,False,,False,True,positive_0p15_left_early_loading_v1_M1,1,0.15,False,False,False,True,-62,VALID_EVENT_OUTPUT
123,1429,0,55,50,1.310010937941603e-13,0.011017487866622246,0.7965345023028787,0.1924480098303682,0.9966455108472838,0.6564958177024415,2,True,True,True,False,,True,True,positive_0p15_left_early_loading_v1_M1,1,0.15,False,False,False,False,-30,VALID_EVENT_OUTPUT
142,1619,1,8,8,2.0596137412156004e-35,4.777101278189895e-18,0.9999996221707124,3.7782928773934335e-07,0.999611450313898,0.999612758923979,2,True,True,True,False,,False,True,positive_0p15_left_early_loading_v1_M1,1,0.15,False,False,False,True,,NORMAL_CONTACT_FP
191,2109,1,14,14,1.4081444496847933e-49,1.1480688165198138e-30,0.9999999999934119,6.5880996290371365e-12,0.9999999909624252,0.9999999999999882,2,True,True,True,False,,True,True,positive_0p15_left_early_loading_v1_M1,1,0.15,True,False,False,False,,POST_FALL_ADVISORY
49,689,0,8,6,1.4804373555468768e-17,0.00017780181858985294,0.9998221319049819,6.627642812876826e-08,0.8863920106741121,0.9762370014531039,2,True,True,True,False,,False,True,positive_0p15_left_early_loading_v2_M1,2,0.15,False,False,False,True,,NORMAL_CONTACT_FP
95,1149,0,29,21,3.025965140250914e-25,9.413906054232178e-06,0.998957175664987,0.0010334104289587704,0.9933721244064997,0.6966768392946807,2,True,True,True,False,,False,True,positive_0p15_left_early_loading_v2_M1,2,0.15,False,False,False,True,-70,VALID_EVENT_OUTPUT
123,1429,0,43,29,1.0283404591057574e-42,7.571911086807817e-30,0.5673008681294496,0.4326991318705505,0.9290562889468237,0.9881639030835779,2,True,True,True,False,,False,True,positive_0p15_left_early_loading_v2_M1,2,0.15,False,False,False,True,-15,VALID_EVENT_OUTPUT
153,1729,0,65,51,9.626181205159633e-16,0.0024522297985992156,0.9968481178361898,0.0006996523652101165,0.9113684370809509,0.8655763883733568,2,True,True,True,False,,False,True,positive_0p15_left_early_loading_v2_M1,2,0.15,False,False,False,True,,NORMAL_CONTACT_FP
178,1979,0,72,56,2.6681047176114432e-45,6.378028231989226e-13,0.8400294887299583,0.15997051126940404,0.8399122597558237,0.9489202250818335,2,True,True,True,False,,False,True,positive_0p15_left_early_loading_v2_M1,2,0.15,False,False,False,True,,NORMAL_CONTACT_FP
194,2139,1,17,17,1.9328118175187818e-26,7.079720815348505e-29,0.9998049686963421,0.00019503130365804974,0.9997884106758252,0.9999679546033706,2,True,True,True,False,,True,True,positive_0p15_left_early_loading_v2_M1,2,0.15,True,False,False,False,,POST_FALL_ADVISORY
29,489,0,3,2,2.6273254610786575e-13,6.3935633478589545e-09,0.9999914665499883,8.527056185734283e-06,0.8864230748930927,0.6581892882303977,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_v1_M1,1,0.15,False,False,False,False,,NORMAL_CONTACT_FP
34,539,0,6,2,1.6936225239716262e-07,5.599891142949458e-11,0.9932451445427262,0.0067546860390224625,0.7949168175902002,0.8540509748506667,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_v1_M1,1,0.15,False,False,False,False,,NORMAL_CONTACT_FP
91,1109,0,8,4,3.902024214889371e-14,3.998109281713093e-10,0.9987135844423528,0.0012864151577972683,0.9959696834349677,0.7566985347917831,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_v1_M1,1,0.15,False,False,False,False,,NORMAL_CONTACT_FP
151,1709,0,14,7,1.1065386478181157e-13,2.4440455745924434e-06,0.9307107499956935,0.06928680595862145,0.9258954484661251,0.8010103633126138,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_v1_M1,1,0.15,False,False,False,False,,NORMAL_CONTACT_FP
265,2849,0,19,12,1.8165620799474435e-20,0.038746680181229814,0.9362879628112611,0.024965357007509043,0.9901130714576863,0.5750033855779535,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_v1_M1,1,0.15,False,False,False,False,-31,VALID_EVENT_OUTPUT
115,1349,0,7,3,4.0406761628753444e-10,0.07690239432827528,0.9164393702337633,0.006658235033893722,0.8455685919234129,0.839725750563829,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_v2_M1,2,0.15,False,False,False,False,,NORMAL_CONTACT_FP
175,1949,0,10,6,8.095470165353921e-13,0.06310813321267894,0.9328751177385142,0.0040167490479972815,0.831079994122445,0.767995670680012,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_v2_M1,2,0.15,False,False,False,False,,TOO_EARLY
244,2639,0,12,8,7.13581953936168e-14,7.857842732357911e-08,0.8592293747453512,0.14077054667614997,0.892627576820816,0.801758260426024,2,True,True,True,False,,True,True,positive_0p15_left_mid_loading_early_stance_v2_M1,2,0.15,False,False,False,False,,NORMAL_CONTACT_FP
7,269,1,1,1,1.2451358283959804e-06,0.0015362546257119628,0.9780556156369935,0.02040688460146634,0.9732749882297689,0.9252300262908423,2,True,True,True,False,,True,True,positive_0p15_right_early_loading_v0_M1,0,0.15,False,False,False,False,-37,VALID_EVENT_OUTPUT
55,749,1,11,12,1.8256160560056602e-35,0.0008813028802918961,0.9991186317417867,6.537792133528748e-08,0.9598309867250234,0.9609815602194204,2,True,True,True,False,,False,True,positive_0p15_right_early_loading_v0_M1,0,0.15,False,False,False,True,-45,VALID_EVENT_OUTPUT
77,969,0,3,3,5.796708674383003e-23,0.00022698756216978547,0.9997079227045854,6.508973324462984e-05,0.9149858156018743,0.988607423218361,2,True,True,True,False,,False,True,positive_0p15_right_early_loading_v0_M1,0,0.15,False,False,False,True,,NORMAL_CONTACT_FP
112,1319,1,83,81,1.5793383829234247e-46,9.320074424359053e-11,0.9840122739726525,0.01598772593414667,0.847011367315769,0.9767429241277599,2,True,True,True,False,,True,True,positive_0p15_right_early_loading_v0_M1,0,0.15,False,False,False,False,-6,VALID_EVENT_OUTPUT
22,419,1,4,3,0.00873144879208016,0.08999780631222858,0.9012404627069531,3.0282188738149955e-05,0.879458760458242,0.9481757888841318,2,True,True,True,False,,True,True,positive_0p15_right_early_loading_v2_M1,2,0.15,False,False,False,False,-41,VALID_EVENT_OUTPUT
69,889,1,10,9,1.8104590180362177e-34,0.00040709495670384493,0.9995920704293864,8.346139097846355e-07,0.9159642182354497,0.979688242610725,2,True,True,True,False,,False,True,positive_0p15_right_early_loading_v2_M1,2,0.15,False,False,False,True,-40,VALID_EVENT_OUTPUT
151,1709,1,84,81,2.9146938499098042e-95,7.211415551120643e-85,0.8575743899332782,0.14242561006672183,0.985302701668978,0.9607834551905091,2,True,True,True,False,,True,True,positive_0p15_right_early_loading_v2_M1,2,0.15,False,False,False,False,-3,VALID_EVENT_OUTPUT
166,1859,0,24,24,4.074902086219813e-45,4.3708879591929785e-108,0.9999998871489785,1.1285102145448848e-07,0.8172301393329501,0.99999999983198,2,True,True,True,False,,True,True,positive_0p15_right_early_loading_v2_M1,2,0.15,True,False,False,False,,POST_FALL_ADVISORY
12,319,1,1,1,0.00030524926852912765,0.004929046676077001,0.9933551205429666,0.001410583512427351,0.6459973475304371,0.7444568274826797,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v0_M1,0,0.15,False,False,False,False,-85,VALID_EVENT_OUTPUT
67,869,1,5,5,5.579088554627348e-08,0.316100049603339,0.6836549631856412,0.00024493142013426737,0.8172718794599259,0.5518345861892633,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v0_M1,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
142,1619,1,10,9,1.0147348261675771e-13,3.982674343244159e-05,0.9998228370447332,0.00013733621173288023,0.8348536980314774,0.9471614099178238,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v0_M1,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
195,2149,1,12,11,7.570709022226194e-19,0.03912656032197055,0.9562049889840323,0.00466845069399704,0.9885359792060289,0.7195184559031729,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v0_M1,0,0.15,False,False,False,False,-39,VALID_EVENT_OUTPUT
247,2669,1,15,13,1.253502893057883e-08,0.16891999654707215,0.8308676436175246,0.00021234730037432707,0.9130846201811275,0.7159619741654132,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v0_M1,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
256,2759,1,16,14,2.9158177307616307e-16,0.10877021986409408,0.874997457741508,0.016232322394397525,0.7933905361632584,0.6453248590020382,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v0_M1,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
52,719,1,2,1,8.959530340224169e-12,0.0008823252194968445,0.9987991583479892,0.0003185164235544099,0.8456436462944145,0.5192382743019046,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v1_M1,1,0.15,False,False,False,False,,TOO_EARLY
57,769,1,4,1,1.5906815631589981e-16,0.00015842103048131038,0.9848991331527738,0.014942445816744638,0.9853928575053834,0.7484190338774697,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v1_M1,1,0.15,False,False,False,False,,TOO_EARLY
109,1289,1,8,3,4.3622952938256033e-14,0.002515104442506955,0.9958031229843423,0.0016817725731071828,0.9561595428802251,0.6697237056931244,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v1_M1,1,0.15,False,False,False,False,,NORMAL_CONTACT_FP
119,1389,1,10,4,2.199964427304429e-18,2.1731536192997045e-12,0.9982846905329162,0.001715309464910426,0.944133888397059,0.9302042010407835,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v1_M1,1,0.15,False,False,False,False,,NORMAL_CONTACT_FP
127,1469,1,11,5,1.6447107009217702e-07,2.22103845859412e-12,0.7191336873208738,0.28086614820583505,0.6271155586255408,0.5722084670591674,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v1_M1,1,0.15,False,False,False,False,,NORMAL_CONTACT_FP
171,1909,1,13,6,4.380012558276369e-12,0.07223815591570665,0.927572108496756,0.00018973558315741687,0.9403135883502599,0.8352753191403349,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v1_M1,1,0.15,False,False,False,False,-74,VALID_EVENT_OUTPUT
229,2489,1,17,8,1.6778382607960324e-18,0.10257506833197166,0.8974052584009513,1.96732670770075e-05,0.9625720641414564,0.9521619752729413,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v1_M1,1,0.15,False,False,False,False,,TOO_EARLY
238,2579,1,18,8,2.8120379887983575e-20,1.3725424597642205e-13,0.9839454141994652,0.016054585800397498,0.7497124583317869,0.6220519301218762,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v1_M1,1,0.15,False,False,False,False,-50,VALID_EVENT_OUTPUT
29,489,1,1,1,2.1009790620250377e-09,0.040819781169522736,0.956657491664147,0.00252272506535108,0.9507822750258913,0.8414678802256955,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v2_M1,2,0.15,False,False,False,False,-57,VALID_EVENT_OUTPUT
92,1119,1,6,5,1.4577960301000365e-16,1.0795751562951497e-08,0.9934982212987459,0.006501767905502419,0.9197704586726003,0.9676990184897587,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v2_M1,2,0.15,False,False,False,False,,NORMAL_CONTACT_FP
144,1639,1,10,9,2.387087002717888e-15,0.06794792414261684,0.927323672931394,0.004728402925986749,0.9871733361169209,0.8973271196485825,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v2_M1,2,0.15,False,False,False,False,,TOO_EARLY
200,2199,1,14,13,8.19135484005809e-10,0.08104275970705789,0.9177067998082458,0.0012504396655609342,0.8709425998067988,0.5209301247946497,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v2_M1,2,0.15,False,False,False,False,-72,VALID_EVENT_OUTPUT
264,2839,1,22,15,3.757950380760433e-15,0.12108822276176674,0.8704864788313342,0.008425298406895414,0.9774639520319401,0.8352265438681298,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v2_M1,2,0.15,False,False,False,False,,NORMAL_CONTACT_FP
273,2929,1,23,16,2.127949536069046e-14,6.436838613897658e-08,0.8804976870335088,0.11950224859808363,0.8289530815673637,0.8171493996530774,2,True,True,True,False,,True,True,positive_0p15_right_mid_loading_early_stance_v2_M1,2,0.15,False,False,False,False,,NORMAL_CONTACT_FP
24,439,1,1,1,7.808802843511144e-08,6.0694007390559226e-05,0.999938721861447,5.06043133982397e-07,0.9274714565052004,0.9970334073508657,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_v0_M1,0,0.15,False,False,False,False,-70,VALID_EVENT_OUTPUT
81,1009,1,4,4,1.849867381599572e-08,0.008868357609104567,0.9911276538381246,3.970054096977115e-06,0.8492863994367049,0.934843472505866,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_v0_M1,0,0.15,False,False,False,False,-88,VALID_EVENT_OUTPUT
110,1299,0,2,2,3.342771388251953e-08,0.00749634828165534,0.9915175364992596,0.0009860817913713497,0.855046073641269,0.9711161712668478,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_v0_M1,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
139,1589,1,11,11,2.3501770150850128e-05,0.002134980712729244,0.9977943872726772,4.71302444428233e-05,0.795851928204649,0.828399624787507,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_v0_M1,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
172,1919,0,3,3,9.055936240377473e-09,1.6581179667335682e-06,0.9885235815001601,0.011474751325937057,0.7699342829263629,0.8526420272523934,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_v0_M1,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
200,2199,1,14,14,5.734753702324195e-06,0.0039931426022850125,0.9959691350608918,3.198758312071373e-05,0.8047361851643121,0.9286112515940657,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_v0_M1,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
260,2799,1,17,17,8.134685951358898e-05,0.006894683536668227,0.9929241279815139,9.984162230440679e-05,0.7287254202287231,0.8495877791872344,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_v0_M1,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
66,859,1,2,2,0.0010575569692951917,3.760026326237333e-05,0.998900974674474,3.868092968416551e-06,0.9866418138895067,0.9904744699016839,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_v1_M1,1,0.15,False,False,False,False,-85,VALID_EVENT_OUTPUT
122,1419,1,10,5,9.702110875346465e-07,0.0026789013784764395,0.9973188859380484,1.2424723876741292e-06,0.9338817358056649,0.9091477739573314,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_v1_M1,1,0.15,False,False,False,False,-92,VALID_EVENT_OUTPUT
181,2009,1,17,12,4.81953823974216e-08,0.0019233519126437778,0.9980763028120825,2.97079891368448e-07,0.9298528495381362,0.9784767252565006,2,True,True,True,False,,True,True,positive_0p15_right_mid_late_stance_v1_M1,1,0.15,False,False,False,False,,NORMAL_CONTACT_FP
63,829,0,23,18,4.806891102935243e-12,1.743427415720114e-05,0.9999825646406706,1.0803654155211062e-09,0.9995805791452825,0.9971863224157888,2,True,True,True,False,,False,True,positive_0p20_left_early_loading_v1_M1,1,0.2,False,False,False,True,-58,VALID_EVENT_OUTPUT
73,929,0,24,19,1.4903407508757702e-28,5.255063633964228e-13,0.9688217706487653,0.03117822935070914,0.9675569121887718,0.894007110176781,2,True,True,True,False,,True,True,positive_0p20_left_early_loading_v1_M1,1,0.2,False,False,False,False,-15,VALID_EVENT_OUTPUT
143,1629,1,7,7,2.327397826916211e-36,6.776850588932583e-19,0.9999999930839882,6.916011777843815e-09,0.9999888488474338,0.9999899430022321,2,True,True,True,False,,False,True,positive_0p20_left_early_loading_v1_M1,1,0.2,False,False,False,True,,NORMAL_CONTACT_FP
162,1819,0,78,70,2.6008539683854607e-36,2.4416115909417414e-16,0.9999999982419121,1.7580876871915776e-09,0.8187188411707553,0.9998164259037305,2,True,True,True,False,,False,True,positive_0p20_left_early_loading_v1_M1,1,0.2,False,False,False,True,,NORMAL_CONTACT_FP
192,2119,1,14,14,1.776221175716767e-38,2.831702998989105e-34,0.9999999999999549,4.496546545047439e-14,0.9999987238667092,0.9999999999594686,2,True,True,True,False,,True,True,positive_0p20_left_early_loading_v1_M1,1,0.2,True,False,False,False,,POST_FALL_ADVISORY
7,269,0,2,1,2.540215897382969e-20,1.0638541713635022e-17,0.5824691358630584,0.4175308641369417,0.9352956674810202,0.8428469292204535,2,True,True,True,False,,True,True,positive_0p20_left_early_loading_v2_M1,2,0.2,False,False,False,False,26,VALID_EVENT_OUTPUT
