outer_fold,inner_fold,fit_fold,mining_fold,reason,identity,run_id,outer_validation_member,actionable_score,foot_score
0,0,2,1,high_normal,sand_solref_interpolation_3of4_stronger_v2_0p10_v04:2099:0,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,False,0.9999999999998139,0.999429431920102
0,0,2,1,high_normal,sand_solref_interpolation_5of6_stronger_v2_0p10_v04:2129:0,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,False,0.999999999999845,0.9997563448950949
0,0,2,1,high_normal,positive_0p15_left_early_loading_native_strong_ice_v1:599:1,positive_0p15_left_early_loading_native_strong_ice_v1,False,0.9999999999998557,3.657442938394943e-05
0,0,2,1,high_normal,positive_0p10_left_early_loading_v1_M1:1609:1,positive_0p10_left_early_loading_v1_M1,False,0.9999999999998646,0.9999951692980154
0,0,2,1,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1:2999:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,False,0.999999999999923,4.487334774265249e-06
0,0,2,1,high_normal,ice_native_0p15_v01:1979:1,ice_native_0p15_v01,False,0.9999999999999374,0.727601102886357
0,0,2,1,high_normal,positive_0p20_right_early_loading_v1_M1:1619:0,positive_0p20_right_early_loading_v1_M1,False,0.9999999999999376,0.004614783067070557
0,0,2,1,high_normal,positive_0p20_left_early_loading_v1_M1:1919:1,positive_0p20_left_early_loading_v1_M1,False,0.999999999999938,0.9800052574527691
0,0,2,1,high_normal,positive_0p10_left_early_loading_v1_M1:1619:1,positive_0p10_left_early_loading_v1_M1,False,0.9999999999999398,0.9999984848594471
0,0,2,1,high_normal,positive_0p20_right_early_loading_native_strong_ice_v1:929:0,positive_0p20_right_early_loading_native_strong_ice_v1,False,0.9999999999999525,6.236996832141523e-13
0,0,2,1,high_normal,positive_0p15_right_early_loading_native_strong_ice_v1:769:0,positive_0p15_right_early_loading_native_strong_ice_v1,False,0.9999999999999587,0.00015491635169165036
0,0,2,1,high_normal,sand_solref_interpolation_3of4_stronger_v2_0p10_v04:1989:0,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,False,0.9999999999999636,0.9829257065339794
0,0,2,1,high_normal,positive_0p10_left_early_loading_v1_M1:1639:1,positive_0p10_left_early_loading_v1_M1,False,0.9999999999999654,0.9997351518546786
0,0,2,1,high_normal,positive_0p10_left_early_loading_v1_M1:1739:1,positive_0p10_left_early_loading_v1_M1,False,0.999999999999978,0.9999999109419436
0,0,2,1,high_normal,positive_0p15_right_early_loading_native_strong_ice_v1:759:0,positive_0p15_right_early_loading_native_strong_ice_v1,False,0.9999999999999793,0.0017649783687867173
0,0,2,1,high_normal,positive_0p10_right_early_loading_native_strong_ice_v1:789:0,positive_0p10_right_early_loading_native_strong_ice_v1,False,0.9999999999999829,1.888021638254829e-07
0,0,2,1,high_normal,positive_0p20_left_early_loading_v1_M1:1909:1,positive_0p20_left_early_loading_v1_M1,False,0.9999999999999833,0.9902487386986962
0,0,2,1,high_normal,positive_0p10_right_early_loading_native_strong_ice_v1:759:0,positive_0p10_right_early_loading_native_strong_ice_v1,False,0.9999999999999876,0.0009562285899284493
0,0,2,1,high_normal,positive_0p10_left_early_loading_v1_M1:1779:1,positive_0p10_left_early_loading_v1_M1,False,0.9999999999999898,0.7725138117811767
0,0,2,1,high_normal,sand_solref_interpolation_2of3_0p10_v04:1929:0,sand_solref_interpolation_2of3_0p10_v04,False,0.9999999999999927,0.9999983780807792
0,0,2,1,high_normal,positive_0p10_right_early_loading_native_strong_ice_v1:769:0,positive_0p10_right_early_loading_native_strong_ice_v1,False,0.9999999999999927,0.000217715329836896
0,0,2,1,high_normal,positive_0p20_left_early_loading_v1_M1:1959:1,positive_0p20_left_early_loading_v1_M1,False,0.9999999999999942,0.8418835657771436
0,0,2,1,high_normal,sand_solref_interpolation_3of4_stronger_v2_0p10_v04:1979:0,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,False,0.9999999999999953,0.8155322308474846
0,0,2,1,high_normal,positive_0p15_right_early_loading_native_strong_ice_v1:779:0,positive_0p15_right_early_loading_native_strong_ice_v1,False,0.9999999999999956,0.00011565441196487516
0,0,2,1,high_normal,positive_0p10_left_early_loading_v1_M1:1599:1,positive_0p10_left_early_loading_v1_M1,False,0.9999999999999956,0.9999980383760408
0,0,2,1,high_normal,positive_0p10_left_early_loading_v1_M1:1769:1,positive_0p10_left_early_loading_v1_M1,False,0.999999999999998,0.9858113208060402
0,0,2,1,high_normal,sand_solref_interpolation_5of6_stronger_v2_0p10_v04:2149:0,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,False,0.9999999999999982,0.0266972808449698
0,0,2,1,high_normal,positive_0p20_right_early_loading_native_strong_ice_v1:789:0,positive_0p20_right_early_loading_native_strong_ice_v1,False,0.9999999999999987,2.529710027547977e-05
0,0,2,1,high_normal,positive_0p15_left_early_loading_v1_M1:1099:1,positive_0p15_left_early_loading_v1_M1,False,0.9999999999999989,0.008930350131943241
0,0,2,1,high_normal,positive_0p10_right_early_loading_native_strong_ice_v1:779:0,positive_0p10_right_early_loading_native_strong_ice_v1,False,0.9999999999999993,0.0009633927614957933
0,0,2,1,high_normal,positive_0p10_left_early_loading_v1_M1:1759:1,positive_0p10_left_early_loading_v1_M1,False,0.9999999999999993,0.9973487097554383
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1339:0,positive_0p10_right_early_loading_v1_M1,False,0.9999999999999996,0.999999995949512
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1429:0,positive_0p10_right_early_loading_v1_M1,False,0.9999999999999996,0.9999999999988869
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1479:0,positive_0p10_right_early_loading_v1_M1,False,0.9999999999999996,0.9999999934608386
0,0,2,1,high_normal,sand_solref_interpolation_3of4_stronger_v2_0p10_v04:2109:0,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,False,0.9999999999999998,0.9999223308247339
0,0,2,1,high_normal,sand_solref_interpolation_5of6_stronger_v2_0p10_v04:2019:0,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,False,0.9999999999999998,0.03171860101062193
0,0,2,1,high_normal,sand_solref_interpolation_5of6_stronger_v2_0p10_v04:2139:0,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,False,0.9999999999999998,0.9998981816325677
0,0,2,1,high_normal,positive_0p10_right_early_loading_native_strong_ice_v1:1309:0,positive_0p10_right_early_loading_native_strong_ice_v1,False,0.9999999999999998,5.04911155421468e-06
0,0,2,1,high_normal,positive_0p20_right_early_loading_v1_M1:1569:0,positive_0p20_right_early_loading_v1_M1,False,0.9999999999999998,0.0001352750814991437
0,0,2,1,high_normal,ice_native_0p15_v01:2799:0,ice_native_0p15_v01,False,1.0,2.3315265282202226e-19
0,0,2,1,high_normal,sand_solref_interpolation_2of3_0p15_v01:1899:0,sand_solref_interpolation_2of3_0p15_v01,False,1.0,6.015261335342444e-10
0,0,2,1,high_normal,sand_solref_interpolation_2of3_0p15_v01:1909:0,sand_solref_interpolation_2of3_0p15_v01,False,1.0,4.995509088766959e-16
0,0,2,1,high_normal,sand_solref_interpolation_2of3_0p15_v01:1919:0,sand_solref_interpolation_2of3_0p15_v01,False,1.0,9.42415695953127e-10
0,0,2,1,high_normal,sand_solref_interpolation_2of3_0p10_v04:2149:0,sand_solref_interpolation_2of3_0p10_v04,False,1.0,2.097407232267501e-12
0,0,2,1,high_normal,sand_solref_interpolation_2of3_0p10_v04:2159:0,sand_solref_interpolation_2of3_0p10_v04,False,1.0,2.052447221103615e-09
0,0,2,1,high_normal,sand_solref_interpolation_2of3_0p10_v04:2529:0,sand_solref_interpolation_2of3_0p10_v04,False,1.0,0.020075392689925482
0,0,2,1,high_normal,sand_solref_interpolation_2of3_0p10_v04:2539:0,sand_solref_interpolation_2of3_0p10_v04,False,1.0,0.1468040285041872
0,0,2,1,high_normal,sand_solref_interpolation_2of3_0p10_v04:2839:0,sand_solref_interpolation_2of3_0p10_v04,False,1.0,2.2547491048275548e-14
0,0,2,1,high_normal,sand_solref_interpolation_2of3_0p10_v04:2849:0,sand_solref_interpolation_2of3_0p10_v04,False,1.0,8.385724871243756e-07
0,0,2,1,high_normal,sand_solref_interpolation_2of3_0p10_v04:2859:0,sand_solref_interpolation_2of3_0p10_v04,False,1.0,3.6696773017279244e-06
0,0,2,1,high_normal,sand_solref_interpolation_3of4_stronger_v2_0p10_v04:1999:0,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,False,1.0,0.9956072415072145
0,0,2,1,high_normal,sand_solref_interpolation_3of4_stronger_v2_0p10_v04:2119:0,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,False,1.0,0.00433013783671621
0,0,2,1,high_normal,sand_solref_interpolation_3of4_stronger_v2_0p10_v04:2129:0,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,False,1.0,0.0044815560149754265
0,0,2,1,high_normal,sand_solref_interpolation_5of6_stronger_v2_0p10_v04:2159:0,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,False,1.0,0.00020160159382657397
0,0,2,1,high_normal,sand_solref_interpolation_5of6_stronger_v2_0p10_v04:2169:0,sand_solref_interpolation_5of6_stronger_v2_0p10_v04,False,1.0,2.090236154374742e-06
0,0,2,1,high_normal,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1:2989:1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,False,1.0,1.0939149101783554e-06
0,0,2,1,high_normal,positive_0p15_right_early_loading_native_strong_ice_v1:789:0,positive_0p15_right_early_loading_native_strong_ice_v1,False,1.0,9.410892954570021e-09
0,0,2,1,high_normal,positive_0p10_left_early_loading_v1_M1:1789:1,positive_0p10_left_early_loading_v1_M1,False,1.0,0.15784329922284845
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:789:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.012446869568806983
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1309:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.99999998996054
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1319:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999896725663
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1329:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999999878451
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1349:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999999950477
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1359:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999999993479
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1369:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999999988929
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1379:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999999999396
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1439:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999999988243
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1449:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999999999913
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1459:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999535267022
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1469:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999986778845
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1499:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999999997469
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1509:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999999978841
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1519:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999999886704
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1529:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999938687338
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1539:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999875326818
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1549:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999998704215495
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1559:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999661928995
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1569:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999758589072
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1579:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999999804734
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1589:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999999971072091
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1599:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999995164241051
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1609:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999921619205303
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1619:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999986649174154
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1629:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999998019597501
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1639:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999991946805074
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1649:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9999952015558826
0,0,2,1,high_normal,positive_0p10_right_early_loading_v1_M1:1659:0,positive_0p10_right_early_loading_v1_M1,False,1.0,0.9997229101219264
0,0,2,1,high_normal,positive_0p20_left_early_loading_v1_M1:1969:1,positive_0p20_left_early_loading_v1_M1,False,1.0,0.9997585972415955
0,0,2,1,high_normal,positive_0p20_left_early_loading_v1_M1:1979:1,positive_0p20_left_early_loading_v1_M1,False,1.0,0.9999979949182747
0,0,2,1,high_normal,positive_0p20_right_early_loading_v1_M1:1579:0,positive_0p20_right_early_loading_v1_M1,False,1.0,0.00010047667765545171
0,0,2,1,high_normal,positive_0p20_right_early_loading_v1_M1:1629:0,positive_0p20_right_early_loading_v1_M1,False,1.0,0.04671699877158582
0,0,2,1,high_normal,positive_0p20_right_early_loading_v1_M1:1639:0,positive_0p20_right_early_loading_v1_M1,False,1.0,0.9631519775870164
0,0,2,1,high_normal,positive_0p20_right_early_loading_v1_M1:1649:0,positive_0p20_right_early_loading_v1_M1,False,1.0,0.9993222529535799
0,0,2,1,high_normal,positive_0p20_right_early_loading_v1_M1:1659:0,positive_0p20_right_early_loading_v1_M1,False,1.0,0.9999512885883954
0,0,2,1,high_normal,positive_0p20_right_early_loading_v1_M1:1669:0,positive_0p20_right_early_loading_v1_M1,False,1.0,0.999987756067659
0,0,2,1,high_normal,positive_0p20_right_early_loading_v1_M1:1679:0,positive_0p20_right_early_loading_v1_M1,False,1.0,0.999971522718716
0,0,2,1,high_early_precursor,sand_solref_interpolation_5of6_stronger_v2_0p10_v01:999:0,sand_solref_interpolation_5of6_stronger_v2_0p10_v01,False,0.9953936750082567,0.9970203105621362
0,0,2,1,high_early_precursor,sand_solref_interpolation_5of6_stronger_v2_0p15_v01:1289:1,sand_solref_interpolation_5of6_stronger_v2_0p15_v01,False,0.9955625268356018,0.9986532472658918
0,0,2,1,high_early_precursor,ice_native_0p20_v01:2369:1,ice_native_0p20_v01,False,0.9964351081533391,0.04318461488462704
0,0,2,1,high_early_precursor,positive_0p10_left_mid_loading_early_stance_v1_M1:409:0,positive_0p10_left_mid_loading_early_stance_v1_M1,False,0.9972494614738334,0.821242203874665
0,0,2,1,high_early_precursor,positive_0p15_right_mid_late_stance_v1_M1:719:1,positive_0p15_right_mid_late_stance_v1_M1,False,0.9972500854801032,0.04479888579443918
0,0,2,1,high_early_precursor,ice_native_0p20_v01:2349:1,ice_native_0p20_v01,False,0.9974587440222081,4.550381006209911e-05
0,0,2,1,high_early_precursor,sand_solref_interpolation_3of4_stronger_v2_0p10_v04:1749:1,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,False,0.9975704014320703,0.9949256357811911
0,0,2,1,high_early_precursor,ice_native_0p15_v04:1159:0,ice_native_0p15_v04,False,0.9981193863018866,0.8662102497733809
0,0,2,1,high_early_precursor,ice_native_0p10_v04:2009:1,ice_native_0p10_v04,False,0.9981896344040762,0.01932861127755265
0,0,2,1,high_early_precursor,ice_native_0p10_v04:1149:0,ice_native_0p10_v04,False,0.9982663565591856,0.6507059979341062
0,0,2,1,high_early_precursor,positive_0p20_left_mid_loading_early_stance_v1_M1:379:0,positive_0p20_left_mid_loading_early_stance_v1_M1,False,0.998319713118611,0.973468265024038
0,0,2,1,high_early_precursor,positive_0p15_right_mid_loading_early_stance_v1_M1:2469:1,positive_0p15_right_mid_loading_early_stance_v1_M1,False,0.9983446038899095,0.7983619334743811
0,0,2,1,high_early_precursor,positive_0p15_right_mid_late_stance_v1_M1:1409:1,positive_0p15_right_mid_late_stance_v1_M1,False,0.9985394529966727,0.8390803906264569
0,0,2,1,high_early_precursor,ice_native_0p10_v01:679:1,ice_native_0p10_v01,False,0.9985744058284821,0.9996381607026328
0,0,2,1,high_early_precursor,positive_0p15_right_mid_late_stance_v1_M1:829:1,positive_0p15_right_mid_late_stance_v1_M1,False,0.9986769858732608,0.9524678972036537
0,0,2,1,high_early_precursor,positive_0p15_right_mid_loading_early_stance_v1_M1:2509:1,positive_0p15_right_mid_loading_early_stance_v1_M1,False,0.9987122112611434,0.9359401511172046
0,0,2,1,high_early_precursor,ice_native_0p15_v04:959:1,ice_native_0p15_v04,False,0.9987398128950857,1.4729378410943489e-05
0,0,2,1,high_early_precursor,ice_native_0p15_v04:919:1,ice_native_0p15_v04,False,0.998958667308724,1.9018499764417043e-07
0,0,2,1,high_early_precursor,ice_native_0p15_v04:1909:1,ice_native_0p15_v04,False,0.999036866491525,0.9997700158039632
0,0,2,1,high_early_precursor,positive_0p10_left_early_loading_v1_M1:1419:0,positive_0p10_left_early_loading_v1_M1,False,0.999059206934349,0.06759129526697304
0,0,2,1,high_early_precursor,ice_native_0p15_v04:949:1,ice_native_0p15_v04,False,0.9991667960477226,1.1263759747560385e-05
0,0,2,1,high_early_precursor,ice_native_0p10_v04:2109:1,ice_native_0p10_v04,False,0.9991680765423689,0.04960164516856491
0,0,2,1,high_early_precursor,positive_0p20_left_mid_loading_early_stance_v1_M1:389:0,positive_0p20_left_mid_loading_early_stance_v1_M1,False,0.999266382385623,0.8686238020733862
0,0,2,1,high_early_precursor,ice_native_0p10_v04:2119:1,ice_native_0p10_v04,False,0.9993572626105851,0.04947128069996991
0,0,2,1,high_early_precursor,ice_native_0p15_v04:899:1,ice_native_0p15_v04,False,0.999369609453669,1.0390798349478108e-08
0,0,2,1,high_early_precursor,positive_0p20_left_early_loading_v1_M1:1349:0,positive_0p20_left_early_loading_v1_M1,False,0.9995404047817021,0.9844316470468395
0,0,2,1,high_early_precursor,positive_0p10_left_early_loading_v1_M1:1389:0,positive_0p10_left_early_loading_v1_M1,False,0.9995732005996231,0.23352152521704453
0,0,2,1,high_early_precursor,positive_0p15_left_early_loading_v1_M1:1349:0,positive_0p15_left_early_loading_v1_M1,False,0.9996173158316347,0.9865631078000336
0,0,2,1,high_early_precursor,ice_native_0p20_v01:2459:1,ice_native_0p20_v01,False,0.9996499299612608,0.9668654684378181
0,0,2,1,high_early_precursor,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1:959:0,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1,False,0.9996671262072626,0.8363666320078664
