run_id,pair_id,pair_index,role,speed_mps,target_foot,target_phase,severity,material_profile,control_type,variation_index,phase_fraction,command_delay_s,lateral_offset_m,seed,duration_s,pair_fingerprint,patch,collision_geometry_sha256,initial_qpos_sha256,initial_qvel_sha256,initial_policy_observation_sha256,sample_count,first_sample_time_s,last_sample_time_s,sample_spacing_max_error_s,fusion20_shape,finite_fusion20,first_patch_contact_sample,patch_active_contact_sample_count,intervention_configured_physics_steps,effective_patch_friction_mean,patch_base_double_contact_count,left_first_loaded_touchdown_sample,right_first_loaded_touchdown_sample,first_fall_sample,first_fall_time_s,fall_occurred,fall_reason,post_fall_excluded_sample_count,full_trace_sha256,discarded,replaced,silently_relabelled,development_only
control_0p15_left_mid_late_stance_native_strong_ice_v2,v5_pair_050,50,control,0.15,left,mid_late_stance,native_strong_ice,hard_normal,hard_normal,2,0.83,0.08,0.004,202608550,3.0,2836e08cb5d11ab4ae7017ff83d6a6df0641fc44a4a433332d6b932c8fe00be1,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,e3b3858a348f4f15e63c2c2455a20e7f6044e5e72b771a8ccc96bd3d211f8cc1,425d934c908911a5a8ad4941423fca283bf78cac764296177a9b4226341664b7,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,44,1680,0,1.0,0,44,34,,,False,,0,6268e1e1670b0908f143fc54de8bf66b082a69bf9198420158e76eb012974f37,False,False,False,True
positive_0p15_left_mid_late_stance_moderate_ice_preregistered_v0,v5_pair_051,51,positive,0.15,left,mid_late_stance,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,0,0.07,0.0,-0.004,202608551,3.0,bb170b53b6401d43a2bed75e18931433c76d9813244dcd6ad90882b718d28a71,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,905448a4376711ee73cf2d42ad3ed683db9d3426c3eb6430313acf14070bd878,5752020e5964727b1e4168cb352908facceea74d21f8cb942d6ffad385e6df2b,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1542,914,0.7344357976653697,0,37,43,,,False,,0,94443a2a95949f65a3d4acabe12b9ff4be288910c9e7293c8e598ec83e5664ec,False,False,False,True
control_0p15_left_mid_late_stance_moderate_ice_preregistered_v0,v5_pair_051,51,control,0.15,left,mid_late_stance,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,0,0.07,0.0,-0.004,202608551,3.0,bb170b53b6401d43a2bed75e18931433c76d9813244dcd6ad90882b718d28a71,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,905448a4376711ee73cf2d42ad3ed683db9d3426c3eb6430313acf14070bd878,5752020e5964727b1e4168cb352908facceea74d21f8cb942d6ffad385e6df2b,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1555,1124,0.7663344051446944,0,37,43,,,False,,0,52e563ebbb1a78d122739db0e6074cc7331ff8b09f68975b137bdb1d3007a833,False,False,False,True
positive_0p15_left_mid_late_stance_moderate_ice_preregistered_v1,v5_pair_052,52,positive,0.15,left,mid_late_stance,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,1,0.41,0.04,0.0,202608552,3.0,a41a5f015c699f48563d408bfdb6c7d4ec84ec17022b7bb9c0623a7d2ac853bb,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,c3912a77905dfcb13b8da18dfbca54309ba48deaabdfc95405892cfa415c5842,cfcaef6ac2b75a4e4bbee2174276e644c4a2583eef25ef0da33187a81f78e08a,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,39,1696,582,0.8461084905660378,0,39,37,,,False,,0,d00641f0f7e44fb428ae303f82ea423355a6f752dcde59c22b043da20b92edcc,False,False,False,True
control_0p15_left_mid_late_stance_moderate_ice_preregistered_v1,v5_pair_052,52,control,0.15,left,mid_late_stance,moderate_ice_preregistered,hard_normal,hard_normal,1,0.41,0.04,0.0,202608552,3.0,a41a5f015c699f48563d408bfdb6c7d4ec84ec17022b7bb9c0623a7d2ac853bb,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,c3912a77905dfcb13b8da18dfbca54309ba48deaabdfc95405892cfa415c5842,cfcaef6ac2b75a4e4bbee2174276e644c4a2583eef25ef0da33187a81f78e08a,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,39,1686,0,1.0,0,39,37,,,False,,0,0a67899f9a8b3a304d7c16573a8a68e62c8016a127c654c29fd175612117ce4c,False,False,False,True
positive_0p15_left_mid_late_stance_moderate_ice_preregistered_v2,v5_pair_053,53,positive,0.15,left,mid_late_stance,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,2,0.83,0.08,0.004,202608553,3.0,9935d0799108cf41b7032b63186e13f87b14b76497244075b378d9e909b63646,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,f384306ea2d22c898dba10d37105acbbcc38d6127631bce2f4326dd982ccd4eb,9703f5328d56912e6a2c13fbeb762dbc300476cb8bd5142e0364f959e2b457a4,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,44,1611,864,0.7597765363128491,0,44,34,,,False,,0,f985c914c5da7eacee15d6c477e1c9a7c808af7a81a448708651cac532632637,False,False,False,True
control_0p15_left_mid_late_stance_moderate_ice_preregistered_v2,v5_pair_053,53,control,0.15,left,mid_late_stance,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,2,0.83,0.08,0.004,202608553,3.0,9935d0799108cf41b7032b63186e13f87b14b76497244075b378d9e909b63646,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,f384306ea2d22c898dba10d37105acbbcc38d6127631bce2f4326dd982ccd4eb,9703f5328d56912e6a2c13fbeb762dbc300476cb8bd5142e0364f959e2b457a4,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,44,1656,1370,0.7319142512077295,0,44,34,,,False,,0,35facb1ea50784565dcaaeee4364c8d7f7070380e3eb2d71b30a715273606c7b,False,False,False,True
positive_0p15_right_early_loading_native_strong_ice_v0,v5_pair_054,54,positive,0.15,right,early_loading,native_strong_ice,native_strong_ice,near_slip_non_event,0,0.07,0.0,-0.004,202608554,3.0,6e736d625f2f7f9db8c604a89bc800f259f57d5f2f8c5f7add310d9ef550c54b,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,e4b18282531e84529cec76bbe1fc057a0a4ce18113af5094b35cd111d01cac3c,3310602ee036028e219bb9ec1d3f7deffec8501fcc23c2b6950b9b8a41575390,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,43,854,6000,0.05,0,37,43,1399,1.3999999999999013,True,fallen_base_height,1601,a0343790b195a919ca30375c30a49a72df9ff63b81e8be8fae2908c8c5740466,False,False,False,True
control_0p15_right_early_loading_native_strong_ice_v0,v5_pair_054,54,control,0.15,right,early_loading,native_strong_ice,near_slip_non_event,near_slip_non_event,0,0.07,0.0,-0.004,202608554,3.0,6e736d625f2f7f9db8c604a89bc800f259f57d5f2f8c5f7add310d9ef550c54b,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,e4b18282531e84529cec76bbe1fc057a0a4ce18113af5094b35cd111d01cac3c,3310602ee036028e219bb9ec1d3f7deffec8501fcc23c2b6950b9b8a41575390,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,43,1805,6000,0.35,0,37,43,,,False,,0,4cccd91424b156c515bf1f5800cf93e4ba05d148a27396e36805d089e6c6b81b,False,False,False,True
positive_0p15_right_early_loading_native_strong_ice_v1,v5_pair_055,55,positive,0.15,right,early_loading,native_strong_ice,native_strong_ice,hard_normal,1,0.41,0.04,0.0,202608555,3.0,edd2aa5dbbb9dfa95008d24e06a14ce8eb8982817afbf553d96666eadcda7f9b,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,5066bd754526e9ca9200e397d02f4d89d8a72da4543d328c01f725bb2e8ec593,a593c143cbaa8a4ac365496abed633344444e7eef116fcd0a0aa457eecd5a9c7,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,662,6000,0.04999999999999999,0,39,37,1299,1.2999999999999123,True,fallen_base_height,1701,099ae9f612e652aaf052adc8855716d9d84b00271dfe46c7c91f4da7687009ab,False,False,False,True
control_0p15_right_early_loading_native_strong_ice_v1,v5_pair_055,55,control,0.15,right,early_loading,native_strong_ice,hard_normal,hard_normal,1,0.41,0.04,0.0,202608555,3.0,edd2aa5dbbb9dfa95008d24e06a14ce8eb8982817afbf553d96666eadcda7f9b,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,5066bd754526e9ca9200e397d02f4d89d8a72da4543d328c01f725bb2e8ec593,a593c143cbaa8a4ac365496abed633344444e7eef116fcd0a0aa457eecd5a9c7,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1653,0,1.0,0,39,37,,,False,,0,0025e269fe7489aaebf58ff10b2552ffd7bcbe8cde1204dba69f55a97af8f43c,False,False,False,True
positive_0p15_right_early_loading_native_strong_ice_v2,v5_pair_056,56,positive,0.15,right,early_loading,native_strong_ice,native_strong_ice,near_slip_non_event,2,0.83,0.08,0.004,202608556,3.0,5fbfc236d6636e7265120a03e8c190210289790a2ec92a89be93afad58636baa,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,a3ab2c2c4b13395478ae573d2697289005b2e6c3b097ecdc22f429787cc5d49f,fde9b2ad47fb82ffbd57f2a7917515f932682ec1fc31b375b636455b78855cf1,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,34,953,6000,0.05,0,44,34,1514,1.5149999999998887,True,fallen_base_height,1486,41742a3d19682a40f0c17afc6a02dbcf0e424765ba28d105a2dae0f26c07fe4c,False,False,False,True
control_0p15_right_early_loading_native_strong_ice_v2,v5_pair_056,56,control,0.15,right,early_loading,native_strong_ice,near_slip_non_event,near_slip_non_event,2,0.83,0.08,0.004,202608556,3.0,5fbfc236d6636e7265120a03e8c190210289790a2ec92a89be93afad58636baa,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,a3ab2c2c4b13395478ae573d2697289005b2e6c3b097ecdc22f429787cc5d49f,fde9b2ad47fb82ffbd57f2a7917515f932682ec1fc31b375b636455b78855cf1,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,34,1722,6000,0.35,0,44,34,,,False,,0,1de5e10094d30a3b32714fd3db4b28459551b198a98f0eb667664efcf3a2fecb,False,False,False,True
positive_0p15_right_early_loading_moderate_ice_preregistered_v0,v5_pair_057,57,positive,0.15,right,early_loading,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,0,0.07,0.0,-0.004,202608557,3.0,3ea0c68e310be8f92d2282f224cc03022eece3224d3ba033997961dcd21c2330,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,1e8efa9032b7c17683e92e07ede5a83341f4f64f3b23be7016c0321e502db065,090550774138de0389c82d1e80977dbcb741cb36d1c528015217b36ee569cfe3,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,43,866,6000,0.1,0,37,43,1770,1.7709999999998605,True,fallen_base_height,1230,720b05adfa9aa78b55966e9bc252907c5f98f822d6034156dd7710c3003b40d5,False,False,False,True
control_0p15_right_early_loading_moderate_ice_preregistered_v0,v5_pair_057,57,control,0.15,right,early_loading,moderate_ice_preregistered,hard_normal,hard_normal,0,0.07,0.0,-0.004,202608557,3.0,3ea0c68e310be8f92d2282f224cc03022eece3224d3ba033997961dcd21c2330,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,1e8efa9032b7c17683e92e07ede5a83341f4f64f3b23be7016c0321e502db065,090550774138de0389c82d1e80977dbcb741cb36d1c528015217b36ee569cfe3,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,43,1821,0,1.0,0,37,43,,,False,,0,ca81ebeb4ad3e81ade89932e5dd04e17082ffdfc5755caf514476bd7bfc3391c,False,False,False,True
positive_0p15_right_early_loading_moderate_ice_preregistered_v1,v5_pair_058,58,positive,0.15,right,early_loading,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,1,0.41,0.04,0.0,202608558,3.0,3b11061b0a8e912ad9933c32087e2b7aa88054692f723aef3e7c52d95fcb7992,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,8806c9f82b40d1d8a59cdd4414b8663a8cfdc26516717db9798ea23e3338d225,9f8440668df97131957cfe8d64b4a8b3335ffa88c10d2091f57f43ffb8de9772,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1704,6000,0.10000000000000002,0,39,37,2685,2.6860000000000643,True,fallen_base_height,315,b9e8cf703b7a38f42d99c4f1178f209276b5b6159164f285bceff7521feb5454,False,False,False,True
control_0p15_right_early_loading_moderate_ice_preregistered_v1,v5_pair_058,58,control,0.15,right,early_loading,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,1,0.41,0.04,0.0,202608558,3.0,3b11061b0a8e912ad9933c32087e2b7aa88054692f723aef3e7c52d95fcb7992,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,8806c9f82b40d1d8a59cdd4414b8663a8cfdc26516717db9798ea23e3338d225,9f8440668df97131957cfe8d64b4a8b3335ffa88c10d2091f57f43ffb8de9772,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1642,6000,0.35000000000000003,0,39,37,,,False,,0,b6e9763f1b661b0dab8de9055914aa1e6883e97152861eae7c3b728f09e8a16d,False,False,False,True
positive_0p15_right_early_loading_moderate_ice_preregistered_v2,v5_pair_059,59,positive,0.15,right,early_loading,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,2,0.83,0.08,0.004,202608559,3.0,70cb99c42887062becc98be4f5f7b3fa5ebbb159f79836328f5cdf13105b40cd,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,a255c9c0efa23d31f1cfe90a3cfdf3eaaaa36de6fd75be949093491ee59c8c41,d8d1f6895069471c55a931bf2fe727fd4e2d9903f1f7f5a75810c456d169a39a,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,34,976,6000,0.10000000000000002,0,44,34,2046,2.046999999999851,True,fallen_base_height,954,19e17709d4992e70045d813d9f8133c1a062f5c117e4574283d09471e19624f3,False,False,False,True
control_0p15_right_early_loading_moderate_ice_preregistered_v2,v5_pair_059,59,control,0.15,right,early_loading,moderate_ice_preregistered,hard_normal,hard_normal,2,0.83,0.08,0.004,202608559,3.0,70cb99c42887062becc98be4f5f7b3fa5ebbb159f79836328f5cdf13105b40cd,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,a255c9c0efa23d31f1cfe90a3cfdf3eaaaa36de6fd75be949093491ee59c8c41,d8d1f6895069471c55a931bf2fe727fd4e2d9903f1f7f5a75810c456d169a39a,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,34,1745,0,1.0,0,44,34,,,False,,0,19f58996a7d26266c8450f6d639465dc01ddaec5a267c4cda5c28aa4829ab2fe,False,False,False,True
positive_0p15_right_mid_loading_early_stance_native_strong_ice_v0,v5_pair_060,60,positive,0.15,right,mid_loading_early_stance,native_strong_ice,native_strong_ice,hard_normal,0,0.07,0.0,-0.004,202608560,3.0,e9620d891ed941f909a96b5039dff53d854acdee8a311bc515b65924805ff61e,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,f70cddf001ba12066981e8ca780dc1a1c30c309d5a462eb00001912af9bd1118,63024fcccb05e6dd055030aaf6da4e402bea02fa4e54b5a4e726d3842e578ec9,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,43,1654,1334,0.6203446191051994,0,37,43,,,False,,0,c47a250cd84fe356d363e3b9b35229d1d7bfc61218d4444b117c59d034db3b75,False,False,False,True
control_0p15_right_mid_loading_early_stance_native_strong_ice_v0,v5_pair_060,60,control,0.15,right,mid_loading_early_stance,native_strong_ice,hard_normal,hard_normal,0,0.07,0.0,-0.004,202608560,3.0,e9620d891ed941f909a96b5039dff53d854acdee8a311bc515b65924805ff61e,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,f70cddf001ba12066981e8ca780dc1a1c30c309d5a462eb00001912af9bd1118,63024fcccb05e6dd055030aaf6da4e402bea02fa4e54b5a4e726d3842e578ec9,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,43,1821,0,1.0,0,37,43,,,False,,0,0aea6dcb5f42d749d28328c5ac22dae8cd8d7364ca8000c6d92c020c9ff4a842,False,False,False,True
positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,v5_pair_061,61,positive,0.15,right,mid_loading_early_stance,native_strong_ice,native_strong_ice,near_slip_non_event,1,0.41,0.04,0.0,202608561,3.0,1ff464a46478742e4a5ebc5c3fab617421fa363dddbffec719b644dd6751f4fe,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,dd5a494f8315864db70f999c645221064e605aeb9c33bdf5942e9e5b7357fd8f,98ed54c90d8496cb6ea630d26605dd440de77580f8e13e741a266fb5a346b61b,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1471,1085,0.6538409245411284,0,39,37,,,False,,0,9193499ce15f41df6c2afb37fc0e55c6f3ea31eea1bf760340519163ea899b6c,False,False,False,True
control_0p15_right_mid_loading_early_stance_native_strong_ice_v1,v5_pair_061,61,control,0.15,right,mid_loading_early_stance,native_strong_ice,near_slip_non_event,near_slip_non_event,1,0.41,0.04,0.0,202608561,3.0,1ff464a46478742e4a5ebc5c3fab617421fa363dddbffec719b644dd6751f4fe,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,dd5a494f8315864db70f999c645221064e605aeb9c33bdf5942e9e5b7357fd8f,98ed54c90d8496cb6ea630d26605dd440de77580f8e13e741a266fb5a346b61b,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1646,2553,0.49690157958687725,0,39,37,,,False,,0,a4f551a1ef0b6e6950bd15591541f85ecaed356d97ce50364af83463072765fe,False,False,False,True
positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,v5_pair_062,62,positive,0.15,right,mid_loading_early_stance,native_strong_ice,native_strong_ice,hard_normal,2,0.83,0.08,0.004,202608562,3.0,87856fe3ddae79f880d1732e1ef8b3f1fbc1fd16d4e8e5463820847594a34c4f,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,92ad7b5800d2ad66e88696da04e3e6d7f0cf378ab8e5dae5e69c62ad11535f34,acb6c05924d92e27e71d685f6eb8939cb52b4150f5acc056000dcb3e2bd4655c,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,34,1635,1394,0.5985015290519878,0,44,34,,,False,,0,3fcf308118fae220ecbdc0f5f0298b95e95b79eaf8fa0cf47694fa4e7534b530,False,False,False,True
control_0p15_right_mid_loading_early_stance_native_strong_ice_v2,v5_pair_062,62,control,0.15,right,mid_loading_early_stance,native_strong_ice,hard_normal,hard_normal,2,0.83,0.08,0.004,202608562,3.0,87856fe3ddae79f880d1732e1ef8b3f1fbc1fd16d4e8e5463820847594a34c4f,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,92ad7b5800d2ad66e88696da04e3e6d7f0cf378ab8e5dae5e69c62ad11535f34,acb6c05924d92e27e71d685f6eb8939cb52b4150f5acc056000dcb3e2bd4655c,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,34,1746,0,1.0,0,44,34,,,False,,0,84f74d0e4479f40140e383d6c078bf45c6928380b28b56331fce408ccda13a93,False,False,False,True
positive_0p15_right_mid_loading_early_stance_moderate_ice_preregistered_v0,v5_pair_063,63,positive,0.15,right,mid_loading_early_stance,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,0,0.07,0.0,-0.004,202608563,3.0,b5a6ff9157b04ab1ca99f446b59dc6dc5239907fdf53345a06ea868a87b810e7,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,6ae68207823a2a6031bf328781032c58ca3e4d5f10b844e945be114c95054b02,dcd4d36f5ced4bb506369d6653368e7f5681dcd920ea6dd15797199d5e32fb38,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,43,1707,1568,0.5903339191564146,0,37,43,,,False,,0,e5c7e4f4e3ec4ca3daee286d546f8ffad1752437209f6163b8b8fb28a7784a13,False,False,False,True
control_0p15_right_mid_loading_early_stance_moderate_ice_preregistered_v0,v5_pair_063,63,control,0.15,right,mid_loading_early_stance,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,0,0.07,0.0,-0.004,202608563,3.0,b5a6ff9157b04ab1ca99f446b59dc6dc5239907fdf53345a06ea868a87b810e7,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,6ae68207823a2a6031bf328781032c58ca3e4d5f10b844e945be114c95054b02,dcd4d36f5ced4bb506369d6653368e7f5681dcd920ea6dd15797199d5e32fb38,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,43,1818,2783,0.5026677667766776,0,37,43,,,False,,0,eb06a6924c9bc7be52456ab632629b860830b3541d9d66aeef76001810898ee7,False,False,False,True
