sample,foot,runtime_episode_id,actionable_score,normal_score,early_score,active_score,persistence,owner_foot,simultaneous_candidate_count,reconciliation_rule,candidate_id,evaluation_scope,outer_fold,run_id,speed_mps,physical_episode_id,physical_event_present,air_firing,touchdown_transient_firing,invalid_firing,postfall_firing,too_early_activation,cross_foot_ownership_violation
2066,1,31,0.9949498176574707,0.00035520640085451305,0.0044520264491438866,0.0002430298482067883,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,0.1,19,False,False,False,False,False,False,False
2109,0,4,0.9947653412818909,0.0019517771434038877,0.003000776981934905,0.00028214865596964955,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,0.1,4,False,False,False,False,False,False,False
2636,1,44,0.9953096508979797,0.0007511551375500858,0.00011444187839515507,0.0038247164338827133,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,0.1,22,False,False,False,False,False,False,False
2667,1,45,0.9902593493461609,2.072068673442118e-05,0.008901610039174557,0.0008184292237274349,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,0.1,23,False,False,False,False,False,False,False
2991,0,5,0.9974479079246521,4.001419438282028e-05,4.6861455348425535e-23,0.0025120440404862165,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v1,0.1,5,False,False,False,False,False,False,False
2775,0,5,0.9943315982818604,0.0004537148051895201,0.0049673723988235,0.0002472673950251192,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_right_mid_late_stance_native_strong_ice_v1,0.1,5,False,False,False,False,False,False,False
819,0,14,0.9975948929786682,1.0460938863832042e-28,0.0024050362408161163,4.999477360448512e-20,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_left_early_loading_native_strong_ice_v1,0.15,14,True,False,False,False,False,False,False
1250,0,34,0.9970607161521912,2.240894758642753e-08,0.0029392438009381294,3.9994301204160365e-09,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_left_early_loading_native_strong_ice_v1,0.15,34,True,False,False,False,False,False,False
1939,1,77,1.0,0.0,0.0,8.552237723978617e-18,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_left_early_loading_native_strong_ice_v1,0.15,77,False,False,False,True,True,False,False
1246,1,3,0.994221568107605,0.0031273248605430126,0.00257612532004714,7.478877523681149e-05,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,0.15,3,False,False,False,False,False,False,False
2984,0,17,0.9987450838088989,0.0007652181084267795,2.2287020793872007e-14,0.0004896779428236187,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v1,0.15,15,False,False,False,False,False,False,False
594,0,1,0.9999775886535645,3.6278204290467186e-14,2.8697051549746723e-33,2.2449232346843928e-05,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_right_early_loading_native_strong_ice_v1,0.15,1,False,False,False,False,False,False,True
806,1,33,0.9952455759048462,0.004748545121401548,3.407500571483979e-06,2.416003553662449e-06,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_right_early_loading_native_strong_ice_v1,0.15,25,False,False,False,False,False,False,False
1118,1,81,0.9949387907981873,7.386133621570697e-26,2.0807443758640693e-16,0.0050613004714250565,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_right_early_loading_native_strong_ice_v1,0.15,73,False,False,False,False,False,False,False
1380,1,27,0.9919900894165039,0.0011480763787403703,0.006008337251842022,0.0008536287350580096,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,0.15,19,False,False,False,False,False,False,False
2146,0,4,0.9948574900627136,9.968917765945662e-06,0.005005354061722755,0.00012725117267109454,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,0.15,4,False,False,False,False,False,False,False
2730,0,5,0.9963170886039734,0.0025188415311276913,0.0009768229210749269,0.00018737309437710792,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v1,0.15,5,False,False,False,False,False,False,False
2167,0,4,0.9914485216140747,1.3397498150879983e-06,0.0029548858292400837,0.005595257040113211,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_right_mid_late_stance_native_strong_ice_v1,0.15,4,False,False,False,False,False,False,False
2448,1,16,0.9965231418609619,7.024718797765672e-07,0.003253149800002575,0.00022297466057352722,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_right_mid_late_stance_native_strong_ice_v1,0.15,16,False,False,False,False,False,False,False
512,0,8,0.9979656934738159,4.459229330677772e-06,0.0013935380848124623,0.0006363238790072501,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_left_early_loading_native_strong_ice_v1,0.2,7,False,False,False,False,False,False,False
1107,0,28,0.9967081546783447,0.0011709155514836311,0.0021209055557847023,7.26219155922081e-08,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_left_early_loading_native_strong_ice_v1,0.2,29,False,False,False,False,False,False,False
1304,0,37,0.9934937953948975,3.811549409427073e-10,0.006506164558231831,1.619424039311923e-11,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_left_early_loading_native_strong_ice_v1,0.2,37,True,False,False,False,False,True,False
1431,1,3,0.9954221248626709,0.000528005650267005,0.004049848299473524,1.9587978461466093e-10,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_left_early_loading_native_strong_ice_v1,0.2,3,False,False,False,False,False,False,True
2010,1,112,1.0,0.0,0.0,6.795238471305615e-14,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_left_early_loading_native_strong_ice_v1,0.2,112,False,False,False,True,True,False,False
659,1,2,0.9979413151741028,3.349048540712829e-07,0.0011062617413699627,0.0009520016610622406,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,0.2,2,False,False,False,False,False,False,False
1244,1,3,0.9957642555236816,0.0034463379997760057,0.0006443297024816275,0.00014507798186969012,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,0.2,3,False,False,False,False,False,False,False
1648,0,10,0.9937627911567688,0.0028611719608306885,0.003275690134614706,0.00010026877134805545,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,0.2,7,False,False,False,False,False,False,False
1886,1,4,0.9979392290115356,0.00017361932259518653,0.0018708707066252828,1.6365393094019964e-05,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_left_mid_late_stance_native_strong_ice_v1,0.2,4,False,False,False,False,False,False,False
601,0,1,0.9999967813491821,1.0434556525578363e-15,1.7328456809840688e-41,3.1913966722640907e-06,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_right_early_loading_native_strong_ice_v1,0.2,1,False,False,False,False,False,False,True
794,1,19,0.9994083046913147,0.000580881314817816,4.229439715119909e-12,1.0809682862600312e-05,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_right_early_loading_native_strong_ice_v1,0.2,16,True,False,False,False,False,False,False
1126,1,67,0.9958693385124207,2.8952054122855344e-15,1.0570723508187075e-22,0.00413066940382123,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_right_early_loading_native_strong_ice_v1,0.2,64,False,False,False,False,False,False,False
972,0,2,0.9921970963478088,0.0013806652277708054,0.006389753893017769,3.239757279516198e-05,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,0.2,2,False,False,False,False,False,False,False
1270,1,11,0.9972108006477356,1.3862751075066626e-05,0.0027031751815229654,7.241436105687171e-05,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,0.2,9,True,False,False,False,False,False,False
1539,0,3,0.9956040382385254,2.1803756681038067e-05,0.003807463450357318,0.0005665494245477021,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,0.2,3,False,False,False,False,False,False,False
1846,1,20,0.9978013634681702,8.82392157564027e-07,0.0020224207546561956,0.0001754207187332213,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,0.2,16,False,False,False,False,False,False,False
1944,1,22,0.9948952794075012,0.0010436041047796607,0.0038830707781016827,0.0001781336177373305,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,0.2,17,False,False,False,False,False,False,False
2155,0,5,0.9979950189590454,1.030453290695732e-06,0.0005742711364291608,0.0014295889995992184,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,0.2,5,False,False,False,False,False,False,False
2451,1,24,0.9930111765861511,4.864351012656698e-06,0.00693340552970767,5.062180571258068e-05,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,0.2,19,True,False,False,False,False,False,False
2734,0,6,0.9972701072692871,9.831393299464253e-07,0.002648847410455346,7.992195605766028e-05,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,0.2,6,False,False,False,False,False,False,False
2170,0,4,0.9972663521766663,8.318579602928367e-06,0.0025057957973331213,0.00021945350454188883,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_right_mid_late_stance_native_strong_ice_v1,0.2,4,False,False,False,False,False,False,False
2451,1,22,0.9961555600166321,8.822160566523962e-07,0.0037684268318116665,7.516310142818838e-05,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_right_mid_late_stance_native_strong_ice_v1,0.2,20,True,False,False,False,False,True,False
2772,0,5,0.9947977662086487,2.9934475605841726e-05,0.005075858905911446,9.643955854699016e-05,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_right_mid_late_stance_native_strong_ice_v1,0.2,5,False,False,False,False,False,False,False
827,1,1,0.9954251050949097,0.003926339093595743,0.00021116378775332123,0.0004372966941446066,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_left_early_loading_v1_M1,0.1,1,False,False,False,False,False,False,False
1712,0,59,0.9999929070472717,5.068281920683246e-19,7.0759456320956815e-06,1.908807275483287e-17,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_left_early_loading_v1_M1,0.1,44,False,False,False,False,False,False,False
1767,0,60,0.9971997737884521,5.335049718269147e-05,0.002617054618895054,0.0001297681883443147,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_left_early_loading_v1_M1,0.1,44,False,False,False,False,False,False,False
2122,1,23,0.9972892999649048,0.00011165274190716445,2.6988128745686346e-11,0.002599067287519574,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_left_early_loading_v1_M1,0.1,23,False,False,False,False,False,False,False
2305,0,89,0.999828577041626,4.4541571683738645e-21,1.8527977374560578e-08,0.00017141562420874834,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_left_early_loading_v1_M1,0.1,72,False,False,False,True,True,False,False
2369,0,93,0.9955881834030151,5.112692937578488e-18,1.2856065723099164e-06,0.00441049924120307,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_left_early_loading_v1_M1,0.1,76,False,False,False,True,True,False,False
2493,1,52,0.9987240433692932,9.843618493397431e-32,0.0,0.001275931834243238,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_left_early_loading_v1_M1,0.1,52,False,False,False,True,True,False,False
672,1,1,0.993852972984314,0.0006153820431791246,0.0054920269176363945,3.952757106162608e-05,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_left_mid_loading_early_stance_v1_M1,0.1,1,False,False,False,False,False,False,False
599,0,1,0.9967089891433716,6.841747220848182e-12,1.2872685959342508e-34,0.0032910469453781843,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_right_early_loading_v1_M1,0.1,1,False,False,False,False,False,False,True
1138,1,68,0.9952970743179321,2.5797111447900534e-05,0.0020149950869381428,0.0026622284203767776,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_right_early_loading_v1_M1,0.1,58,False,False,False,False,False,False,False
1613,0,13,0.9999921321868896,3.5585542886091746e-16,1.14906474074635e-43,7.835720680304803e-06,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_right_early_loading_v1_M1,0.1,13,False,False,False,False,False,False,False
1184,0,2,0.9999971985816956,1.6233045130320534e-08,5.748048467402513e-27,2.9020804959145607e-06,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_right_mid_loading_early_stance_v1_M1,0.1,2,False,False,False,False,False,False,False
1329,1,14,0.9965585470199585,0.0009390190825797617,0.0016685300506651402,0.0008337774779647589,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_right_mid_loading_early_stance_v1_M1,0.1,6,False,False,False,False,False,False,False
1871,1,21,0.9932679533958435,0.0003176879254169762,0.006382411811500788,3.199669663445093e-05,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_right_mid_loading_early_stance_v1_M1,0.1,12,True,False,False,False,False,False,False
2563,1,25,0.997805118560791,0.0002628506044857204,0.0003308068844489753,0.0016013231361284852,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p10_right_mid_loading_early_stance_v1_M1,0.1,15,False,False,False,False,False,False,False
1158,0,50,0.9993737936019897,0.0005740775377489626,4.804790296475403e-05,4.040376552438829e-06,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_left_early_loading_v1_M1,0.15,45,False,False,False,False,False,False,False
1281,0,54,0.9966949224472046,0.00015948172949720174,0.003145588096231222,2.4835919987253874e-09,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_left_early_loading_v1_M1,0.15,49,False,False,False,False,False,False,False
1610,0,57,0.9984684586524963,3.74213594139805e-12,0.0009635909227654338,0.0005679404130205512,5,0,2,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_left_early_loading_v1_M1,0.15,52,False,False,False,False,False,False,False
1648,0,58,0.9931987524032593,1.9182463777134284e-12,0.0068010906688869,5.110370437932943e-08,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_left_early_loading_v1_M1,0.15,53,False,False,False,False,False,False,False
1696,0,60,0.9958931803703308,6.792932644335281e-13,0.004106828477233648,3.4367225731912754e-10,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_left_early_loading_v1_M1,0.15,55,False,False,False,False,False,False,False
2057,1,13,0.9993471503257751,1.4312489327039657e-07,2.0342096379058858e-29,0.0006526231882162392,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_left_early_loading_v1_M1,0.15,13,False,False,False,True,True,False,False
2134,1,14,0.9984869956970215,1.1077254934963423e-26,0.0,0.0015129785751923919,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_left_early_loading_v1_M1,0.15,14,False,False,False,True,True,False,False
970,0,2,0.9941835999488831,0.0007150277961045504,0.005053745582699776,4.757457645609975e-05,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_right_mid_loading_early_stance_v1_M1,0.15,2,False,False,False,False,False,False,False
1270,1,8,0.9947314858436584,9.602031786926091e-05,0.005100685637444258,7.179631938925013e-05,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_right_mid_loading_early_stance_v1_M1,0.15,3,False,False,False,False,False,False,False
2465,1,17,0.990260124206543,0.0007321936427615583,0.008933117613196373,7.456894672941417e-05,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_right_mid_loading_early_stance_v1_M1,0.15,8,True,False,False,False,False,True,False
2753,0,5,0.9917593598365784,3.7009419884270756e-06,0.008087287656962872,0.00014978092804085463,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_right_mid_loading_early_stance_v1_M1,0.15,5,False,False,False,False,False,False,False
1873,1,17,0.9908634424209595,0.00011329442349961028,0.008998394012451172,2.4785085770417936e-05,5,1,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p15_right_mid_late_stance_v1_M1,0.15,12,False,False,False,False,False,False,False
1264,0,63,0.9955583810806274,0.0022439707536250353,0.002197380643337965,1.9665095862819726e-07,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_left_early_loading_v1_M1,0.2,56,False,False,False,False,False,False,False
1297,0,65,0.9973608255386353,9.15045120564173e-07,0.00263824756257236,3.916504065504256e-10,5,0,1,highest_actionable_score_then_left,R3_seed_202608231,OUT_OF_FOLD_ONCE,1,positive_0p20_left_early_loading_v1_M1,0.2,58,True,False,False,False,False,True,False
